Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad,Invalid CTR,CTR,CPC
2024-04-26,Telegram posts,,0,0.0,0,,,False,,
2024-04-26,Tiktok Ads,20.03.2024wide_PL,2112,2.06,11,wide,bloggersvideo19com_pl,False,0.005208333333333333,0.18727272727272729
2024-04-26,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar,False,,
2024-04-27,Bloggers,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,1262,11.16,9,interest_programming_WebDev,v14com_pl,False,0.0071315372424722665,1.24
2024-04-27,Organic,,0,0.0,9,,,True,,0.0
2024-04-27,Tiktok Ads,12.07.2023wide_DE,894,2.05,3,wide,bloggersvideo16com,False,0.003355704697986577,0.6833333333333332
2024-04-27,Youtube Ads,youtube_shortsin_AT,73,0.2,1,Com_march,Austria_video3,False,0.0136986301369863,0.2
2024-04-27,Tiktok Ads,20.03.2024wide_PL,9725,9.03,19,wide,bloggersvideo18com_pl,False,0.0019537275064267353,0.47526315789473683
2024-04-27,Telegram posts,,33,0.0,10,,,False,0.30303030303030304,0.0
2024-04-27,Google Ads,performancemax_wide_AT,17141,42.19,124,,,False,0.007234117029344846,0.34024193548387094
2024-04-27,Facebook Ads,07.07.23LAL_DE,1255,15.54,19,LAL1,bloggersvideo9com,False,0.015139442231075698,0.8178947368421052
2024-04-27,Facebook Ads,15.04.24LAL_ab__PL,145,0.9,1,LAL1,bloggersvideo12com_pl,False,0.006896551724137931,0.9
2024-04-27,Youtube Ads,youtube_shorts_DE,5264,8.89,23,Com_august,bloggersvideo9com,False,0.004369300911854103,0.3865217391304348
2024-04-27,Tiktok Ads,,0,0.0,0,,,False,,
2024-04-27,Google Ads,performancemax_eng_DE,39071,89.76,243,,,False,0.006219446648409306,0.3693827160493827
2024-04-27,Facebook Ads,02.07.23wide_DE,54,0.42,3,wide,bloggersvideo16com,False,0.05555555555555555,0.13999999999999999
2024-04-27,Facebook Ads,15.04.24LAL_ab__PL,666,6.22,2,LAL1,bloggersvideo19com_pl,False,0.003003003003003003,3.11
2024-04-27,Bloggers,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,17.03.24wide_AT,231,2.83,0,wide,bloggersvideo12com_at,False,0.0,
2024-04-27,Youtube Ads,youtube_shorts_DE,13890,23.63,63,Com_august,bloggersvideo10,False,0.0045356371490280776,0.37507936507936507
2024-04-27,Tiktok Ads,12.07.2023wide_DE,9323,16.73,45,wide,bloggersvideo14com,False,0.004826772498122921,0.37177777777777776
2024-04-27,Organic,,0,0.0,9,,,True,,0.0
2024-04-27,Facebook Ads,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,07.07.23LAL_DE,54,0.86,0,LAL1,bloggersvideo8com,False,0.0,
2024-04-27,CRM,,0,0.0,9,,,True,,0.0
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,8,0.08,0,interest_programming_WebDev,bloggersvideo12com_pl,False,0.0,
2024-04-27,Facebook Ads,04.07.23recentlymoved_DE,27,0.28,1,recentlymoved,bloggersvideo16com,False,0.037037037037037035,0.28
2024-04-27,Facebook Ads,07.07.23LAL_DE,31,0.34,0,LAL1,v15com,False,0.0,
2024-04-27,SMM,,0,0.0,2,,,True,,0.0
2024-04-27,Google Ads,1performancemax_wide_PL,51317,60.88,285,,,False,0.0055537151431299565,0.2136140350877193
2024-04-27,Facebook Ads,24.09.23retargeting_DE,20,0.23,0,retargeting,bloggersvideo13,False,0.0,
2024-04-27,Google Ads,,0,0.0,0,,,False,,
2024-04-27,Telegram posts,,0,0.0,0,,,False,,
2024-04-27,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,v5webinar,False,,
2024-04-27,Webinar,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,04.07.23recentlymoved_DE,1099,12.54,17,recentlymoved,bloggersvideo14com,False,0.015468607825295723,0.7376470588235293
2024-04-27,Facebook Ads,15.04.24LAL_ab__PL,466,5.78,3,LAL1,bloggersvideo16com_pl,False,0.006437768240343348,1.9266666666666667
2024-04-27,Bloggers,,496,0.0,4,,,False,0.008064516129032258,0.0
2024-04-27,Tiktok Ads,12.07.2023wide_DE,730,2.35,2,wide,bloggersvideo11,False,0.0027397260273972603,1.175
2024-04-27,Youtube Ads,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,12.09.23interests_Uxui_DE,478,7.37,14,interest_work_WebDev,bloggersvideo15com_python,False,0.029288702928870293,0.5264285714285715
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,17,0.25,0,interest_programming_WebDev,bloggersvideo16com_pl,False,0.0,
2024-04-27,Google Ads,brand_search_eng_DE,63,11.4,12,,,False,0.19047619047619047,0.9500000000000001
2024-04-27,Telegram posts,,0,0.0,0,,,False,,
2024-04-27,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar,False,,
2024-04-27,Facebook Ads,12.09.23interests_Uxui_DE,18,0.32,0,interest_programming_WebDev,bloggersvideo17com,False,0.0,
2024-04-27,Tiktok Ads,12.07.2023wide_DE,605,1.64,2,wide,v13com_python,False,0.003305785123966942,0.82
2024-04-27,Facebook Ads,01.04.23women_PL,1016,11.57,7,women,bloggersvideo21com_pl,False,0.006889763779527559,1.6528571428571428
2024-04-27,Facebook Ads,04.07.23recentlymoved_DE,162,1.67,3,recentlymoved,bloggersvideo15com,False,0.018518518518518517,0.5566666666666666
2024-04-27,Google Ads,,0,0.0,0,,,False,,
2024-04-27,Tiktok Ads,,0,0.0,0,,,False,,
2024-04-27,Youtube Ads,youtube_shorts_DE,2628,7.55,9,Com_august,bloggersvideo10com,False,0.003424657534246575,0.8388888888888889
2024-04-27,Tiktok Ads,20.03.2024wide_PL,4651,4.77,19,wide,bloggersvideo19com_pl,False,0.0040851429800043,0.25105263157894736
2024-04-27,Telegram posts,,0,0.0,0,,,False,,
2024-04-27,Google Ads,discovery_wide1_AT,30058,24.23,150,,,False,0.004990351986160091,0.16153333333333333
2024-04-27,Facebook Ads,02.07.23wide_DE,1787,17.89,14,wide,bloggersvideo14com,False,0.00783435926133184,1.2778571428571428
2024-04-27,Facebook Ads,03.07.23women,53,0.91,1,women,v15,False,0.018867924528301886,0.91
2024-04-27,Telegram posts,,110,0.0,3,,,False,0.02727272727272727,0.0
2024-04-27,Facebook Ads,12.09.23interests_Uxui_DE,115,1.44,1,interest_work_WebDev,bloggersvideo17com,False,0.008695652173913044,1.44
2024-04-27,Facebook Ads,20.03.24_widde_PL,1,0.0,0,wide,bloggersvideo20com_pl,False,0.0,
2024-04-27,Facebook Ads,02.07.23wide_DE,90,1.31,2,wide,bloggersvideo15com,False,0.022222222222222223,0.655
2024-04-27,Organic,,0,0.0,109,,,True,,0.0
2024-04-27,Tiktok Ads,20.03.2024wide_PL,3753,3.42,10,wide,bloggersvideo8com_pl,False,0.002664535038635758,0.34199999999999997
2024-04-27,Youtube Ads,youtube_shorts_DE,1979,3.48,12,Com_august,bloggersvideo11,False,0.00606366851945427,0.29
2024-04-27,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at,False,,
2024-04-27,Youtube Ads,youtube_shortsin_AT,221,0.46,2,Com_march,Austria_video2,False,0.00904977375565611,0.23
2024-04-27,Facebook Ads,20.03.24_widde_PL,1899,18.54,19,wide,bloggersvideo21com_pl,False,0.010005265929436546,0.9757894736842104
2024-04-27,Facebook Ads,07.07.23LAL_DE,128,2.71,1,LAL1,bloggersvideo11,False,0.0078125,2.71
2024-04-27,Google Ads,,0,0.0,0,,,False,,
2024-04-27,Telegram posts,2024-04-27_Telegram posts,845,1.6,6,,,False,0.007100591715976331,0.26666666666666666
2024-04-27,Facebook Ads,03.07.23women,7,0.05,0,women,bloggersvideo13,False,0.0,
2024-04-27,Facebook Ads,07.07.23LAL_DE,5,0.14,0,LAL1,v14,False,0.0,
2024-04-27,SMM,,0,0.0,21,,,True,,0.0
2024-04-27,Tiktok Ads,20.03.2024wide_PL,2198,2.17,5,wide,v14com_pl,False,0.0022747952684258415,0.434
2024-04-27,Youtube Ads,youtube_shorts_DE,4803,6.18,17,Com_august,video1com_new,False,0.003539454507599417,0.3635294117647059
2024-04-27,Youtube Ads,,0,0.0,0,,,False,,
2024-04-27,Tiktok Ads,20.03.2024wide_PL,1586,2.12,4,wide,bloggersvideo16com_pl,False,0.0025220680958385876,0.53
2024-04-27,Google Ads,discovery_DE,30205,32.87,259,,,False,0.008574739281575898,0.1269111969111969
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,3,0.0,0,interest_work_WebDev,bloggersvideo16com_pl,False,0.0,
2024-04-27,Facebook Ads,,0,0.0,0,,,False,,
2024-04-27,Bloggers,,0,0.0,0,,,False,,
2024-04-27,Youtube Ads,youtube_shortsin_AT,415,1.44,3,Com_march,bloggersvideo1,False,0.007228915662650603,0.48
2024-04-27,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at,False,,
2024-04-27,Partnership,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,03.07.23women,902,12.08,11,women,v16,False,0.012195121951219513,1.0981818181818181
2024-04-27,Facebook Ads,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,12.09.23interests_Uxui_DE,394,6.18,15,interest_programming_WebDev,bloggersvideo15com_python,False,0.03807106598984772,0.412
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,66,0.67,0,interest_programming_WebDev,bloggersvideo19com_pl,False,0.0,
2024-04-27,Youtube Ads,,0,0.0,0,,,False,,
2024-04-27,Tiktok Ads,12.07.2023wide_DE,2558,7.23,15,wide,bloggersvideo17com,False,0.005863956215793589,0.48200000000000004
2024-04-27,SMM,,0,0.0,0,,,False,,
2024-04-27,Facebook Ads,20.03.24interests_WebDev_PL,56,0.5,1,interest_work_WebDev,bloggersvideo19com_pl,False,0.017857142857142856,0.5
2024-04-27,Facebook Ads,24.09.23retargeting_DE,714,11.16,14,retargeting,v15,False,0.0196078431372549,0.7971428571428572
2024-04-27,Facebook Ads,17.03.24wide_AT,923,12.72,4,wide,v14com_at,False,0.004333694474539545,3.18
2024-04-28,Tiktok Ads,12.07.2023wide_DE,801,2.45,7,wide,bloggersvideo11,False,0.008739076154806492,0.35000000000000003
2024-04-28,Youtube Ads,youtube_shortsin_AT,640,2.83,4,Com_march,bloggersvideo1,False,0.00625,0.7075
2024-04-28,Facebook Ads,01.04.23women_PL,5,0.01,0,women,v17com_pl,False,0.0,
2024-04-28,Facebook Ads,24.09.23retargeting_DE,16,0.35,0,retargeting,bloggersvideo13,False,0.0,
2024-04-28,Google Ads,discovery_wide1_AT,43864,37.02,242,,,False,0.005517052708371329,0.15297520661157027
2024-04-28,Telegram posts,,74,0.0,0,,,False,0.0,
2024-04-28,Tiktok Ads,,0,0.0,0,,,False,,
2024-04-28,Youtube Ads,,0,0.0,0,,,False,,
2024-04-28,SMM,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,20.03.24_widde_PL,12,0.11,0,wide,v17com_pl,False,0.0,
2024-04-28,Facebook Ads,17.03.24wide_AT,384,5.98,5,wide,bloggersvideo12com_at,False,0.013020833333333334,1.1960000000000002
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,6,0.07,0,interest_programming_WebDev,bloggersvideo16com_pl,False,0.0,
2024-04-28,Facebook Ads,07.07.23LAL_DE,1393,17.7,20,LAL1,bloggersvideo9com,False,0.014357501794687724,0.885
2024-04-28,Facebook Ads,02.07.23wide_DE,124,1.3,4,wide,bloggersvideo15com,False,0.03225806451612903,0.325
2024-04-28,Facebook Ads,04.07.23recentlymoved_DE,296,3.04,4,recentlymoved,bloggersvideo15com,False,0.013513513513513514,0.76
2024-04-28,Facebook Ads,12.09.23interests_Uxui_DE,497,7.61,15,interest_programming_WebDev,bloggersvideo15com_python,False,0.030181086519114688,0.5073333333333333
2024-04-28,Facebook Ads,12.09.23interests_Uxui_DE,2,0.04,0,interest_programming_WebDev,bloggersvideo17com,False,0.0,
2024-04-28,Youtube Ads,youtube_shorts_DE,2227,4.25,16,Com_august,bloggersvideo11,False,0.007184553210597216,0.265625
2024-04-28,Organic,,0,0.0,121,,,True,,0.0
2024-04-28,Tiktok Ads,20.03.2024wide_PL,2231,1.83,7,wide,v14com_pl,False,0.0031376064545047063,0.26142857142857145
2024-04-28,Youtube Ads,youtube_shortsin_AT,109,0.36,1,Com_march,Austria_video3,False,0.009174311926605505,0.36
2024-04-28,Tiktok Ads,12.07.2023wide_DE,1122,2.83,9,wide,bloggersvideo16com,False,0.008021390374331552,0.31444444444444447
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,65,0.43,0,interest_work_WebDev,bloggersvideo19com_pl,False,0.0,
2024-04-28,SMM,,0,0.0,19,,,True,,0.0
2024-04-28,Facebook Ads,07.07.23LAL_DE,145,2.33,4,LAL1,bloggersvideo11,False,0.027586206896551724,0.5825
2024-04-28,Google Ads,performancemax_wide_AT,4853,33.26,49,,,False,0.010096847310941686,0.6787755102040816
2024-04-28,Facebook Ads,12.09.23interests_Uxui_DE,392,5.93,6,interest_work_WebDev,bloggersvideo15com_python,False,0.015306122448979591,0.9883333333333333
2024-04-28,Facebook Ads,07.07.23LAL_DE,20,0.4,0,LAL1,v15com,False,0.0,
2024-04-28,Google Ads,,0,0.0,0,,,False,,
2024-04-28,Telegram posts,,5,0.0,0,,,False,0.0,
2024-04-28,Tiktok Ads,,0,0.0,0,,,False,,
2024-04-28,Youtube Ads,youtube_shorts_DE,16481,31.54,83,Com_august,bloggersvideo10,False,0.005036102178265882,0.38
2024-04-28,Facebook Ads,04.07.23recentlymoved_DE,1097,11.16,14,recentlymoved,bloggersvideo14com,False,0.01276207839562443,0.7971428571428572
2024-04-28,Facebook Ads,02.07.23wide_DE,1781,17.35,30,wide,bloggersvideo14com,False,0.016844469399213923,0.5783333333333334
2024-04-28,Google Ads,,0,0.0,0,,,False,,
2024-04-28,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at,False,,
2024-04-28,Youtube Ads,,0,0.0,0,,,False,,
2024-04-28,Bloggers,,567,0.0,1,,,False,0.001763668430335097,0.0
2024-04-28,Webinar,,0,0.0,0,,,False,,
2024-04-28,CRM,,0,0.0,11,,,True,,0.0
2024-04-28,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at,False,,
2024-04-28,Google Ads,1performancemax_wide_PL,61414,56.45,387,,,False,0.006301494773178754,0.1458656330749354
2024-04-28,Facebook Ads,03.07.23women,869,11.98,13,women,v16,False,0.014959723820483314,0.9215384615384615
2024-04-28,Facebook Ads,07.07.23LAL_DE,49,0.74,0,LAL1,bloggersvideo8com,False,0.0,
2024-04-28,Bloggers,,0,0.0,0,,,False,,
2024-04-28,Youtube Ads,youtube_shortsin_AT,550,1.35,1,Com_march,Austria_video2,False,0.0018181818181818182,1.35
2024-04-28,Tiktok Ads,12.07.2023wide_DE,8465,14.99,45,wide,bloggersvideo14com,False,0.005316007088009451,0.33311111111111114
2024-04-28,Facebook Ads,24.09.23retargeting_DE,861,11.92,15,retargeting,v15,False,0.017421602787456445,0.7946666666666666
2024-04-28,Facebook Ads,07.07.23LAL_DE,1,0.01,0,LAL1,v14,False,0.0,
2024-04-28,Facebook Ads,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,03.07.23women,121,2.38,1,women,v15,False,0.008264462809917356,2.38
2024-04-28,Organic,,0,0.0,13,,,True,,0.0
2024-04-28,Tiktok Ads,20.03.2024wide_PL,3789,3.74,11,wide,bloggersvideo19com_pl,False,0.002903140670361573,0.34
2024-04-28,Youtube Ads,youtube_shorts_DE,8856,14.51,41,Com_august,bloggersvideo9com,False,0.004629629629629629,0.3539024390243902
2024-04-28,Facebook Ads,12.09.23interests_Uxui_DE,213,3.11,4,interest_work_WebDev,bloggersvideo17com,False,0.018779342723004695,0.7775
2024-04-28,Organic,,0,0.0,5,,,True,,0.0
2024-04-28,Tiktok Ads,20.03.2024wide_PL,1537,1.86,1,wide,bloggersvideo16com_pl,False,0.0006506180871828237,1.86
2024-04-28,Youtube Ads,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,03.07.23women,2,0.01,0,women,bloggersvideo13,False,0.0,
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,6,0.04,0,interest_work_WebDev,bloggersvideo12com_pl,False,0.0,
2024-04-28,Facebook Ads,,0,0.0,0,,,False,,
2024-04-28,Partnership,,0,0.0,0,,,False,,
2024-04-28,Tiktok Ads,12.07.2023wide_DE,528,1.53,3,wide,v13com_python,False,0.005681818181818182,0.51
2024-04-28,Youtube Ads,youtube_shorts_DE,4007,10.78,31,Com_august,bloggersvideo10com,False,0.007736461192912403,0.34774193548387095
2024-04-28,Facebook Ads,20.03.24_widde_PL,2564,20.27,35,wide,bloggersvideo21com_pl,False,0.013650546021840874,0.5791428571428572
2024-04-28,Bloggers,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,17.03.24wide_AT,770,9.86,3,wide,v14com_at,False,0.003896103896103896,3.2866666666666666
2024-04-28,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,v5webinar,False,,
2024-04-28,Telegram posts,,0,0.0,0,,,False,,
2024-04-28,Google Ads,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,81,0.74,3,interest_programming_WebDev,bloggersvideo19com_pl,False,0.037037037037037035,0.24666666666666667
2024-04-28,Facebook Ads,15.04.24LAL_ab__PL,302,2.12,3,LAL1,bloggersvideo12com_pl,False,0.009933774834437087,0.7066666666666667
2024-04-28,Facebook Ads,20.03.24_widde_PL,28,0.17,0,wide,bloggersvideo20com_pl,False,0.0,
2024-04-28,Bloggers,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,1,0.02,0,interest_programming_WebDev,bloggersvideo12com_pl,False,0.0,
2024-04-28,Facebook Ads,01.04.23women_PL,1449,12.9,16,women,bloggersvideo21com_pl,False,0.011042097998619738,0.80625
2024-04-28,Facebook Ads,20.03.24interests_WebDev_PL,1332,12.74,9,interest_programming_WebDev,v14com_pl,False,0.006756756756756757,1.4155555555555557
2024-04-28,SMM,,0,0.0,0,,,False,,
2024-04-28,Tiktok Ads,20.03.2024wide_PL,10295,8.17,27,wide,bloggersvideo18com_pl,False,0.0026226323457989313,0.3025925925925926
2024-04-28,Google Ads,performancemax_eng_DE,39154,89.73,249,,,False,0.0063595034990039335,0.36036144578313256
2024-04-28,Telegram posts,2024-04-28_Telegram posts,556,1.6,34,,,False,0.06115107913669065,0.047058823529411764
2024-04-28,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar,False,,
2024-04-28,Youtube Ads,youtube_shorts_DE,7883,11.22,26,Com_august,video1com_new,False,0.003298236711911709,0.43153846153846154
2024-04-28,Facebook Ads,15.04.24LAL_ab__PL,463,5.89,3,LAL1,bloggersvideo16com_pl,False,0.0064794816414686825,1.9633333333333332
2024-04-28,Tiktok Ads,12.07.2023wide_DE,3484,8.19,20,wide,bloggersvideo17com,False,0.0057405281285878304,0.4095
2024-04-28,Telegram posts,,0,0.0,0,,,False,,
2024-04-28,Google Ads,discovery_DE,60379,66.41,465,,,False,0.0077013531194620646,0.14281720430107525
2024-04-28,Facebook Ads,04.07.23recentlymoved_DE,122,1.27,1,recentlymoved,bloggersvideo16com,False,0.00819672131147541,1.27
2024-04-28,Facebook Ads,,0,0.0,0,,,False,,
2024-04-28,Facebook Ads,02.07.23wide_DE,187,1.92,2,wide,bloggersvideo16com,False,0.0106951871657754,0.96
2024-04-28,Tiktok Ads,20.03.2024wide_PL,2631,2.09,7,wide,bloggersvideo8com_pl,False,0.0026605853287723297,0.29857142857142854
2024-04-28,Facebook Ads,15.04.24LAL_ab__PL,651,5.94,2,LAL1,bloggersvideo19com_pl,False,0.0030721966205837174,2.97
2024-04-28,Google Ads,brand_search_eng_DE,90,31.29,19,,,False,0.2111111111111111,1.6468421052631579
2024-04-28,Telegram posts,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,15.04.24LAL_ab__PL,185,1.67,1,LAL1,bloggersvideo12com_pl,False,0.005405405405405406,1.67
2024-04-29,Facebook Ads,12.09.23interests_Uxui_DE,596,9.92,10,interest_work_WebDev,bloggersvideo15com_python,False,0.016778523489932886,0.992
2024-04-29,Google Ads,,0,0.0,0,,,False,,
2024-04-29,Telegram posts,,160,0.0,0,,,False,0.0,
2024-04-29,Tiktok Ads,12.07.2023wide_DE,4233,8.51,22,wide,bloggersvideo17com,False,0.005197259626742263,0.3868181818181818
2024-04-29,Youtube Ads,youtube_shorts_DE,14722,28.42,77,Com_august,bloggersvideo10,False,0.005230267626681158,0.36909090909090914
2024-04-29,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,v5webinar,False,,
2024-04-29,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at,False,,
2024-04-29,Google Ads,brand_search_eng_DE,81,24.47,26,,,False,0.32098765432098764,0.9411538461538461
2024-04-29,Facebook Ads,02.07.23wide_DE,139,1.48,2,wide,bloggersvideo15com,False,0.014388489208633094,0.74
2024-04-29,Facebook Ads,20.03.24interests_WebDev_PL,130,1.27,1,interest_work_WebDev,bloggersvideo19com_pl,False,0.007692307692307693,1.27
2024-04-29,Bloggers,2024-04-29_Bloggers,6276,375.0,143,,,False,0.02278521351179095,2.6223776223776225
2024-04-29,Youtube Ads,youtube_shorts_DE,6901,9.38,19,Com_august,video1com_new,False,0.0027532241704100856,0.49368421052631584
2024-04-29,Tiktok Ads,12.07.2023wide_DE,850,2.6,7,wide,bloggersvideo11,False,0.00823529411764706,0.37142857142857144
2024-04-29,Google Ads,discovery_wide1_AT,29159,28.75,165,,,False,0.005658630268527727,0.17424242424242425
2024-04-29,Facebook Ads,12.09.23interests_Uxui_DE,67,0.88,1,interest_work_WebDev,bloggersvideo17com,False,0.014925373134328358,0.88
2024-04-29,Bloggers,,0,0.0,0,,,False,,
2024-04-29,Tiktok Ads,12.07.2023wide_DE,1120,2.82,11,wide,bloggersvideo16com,False,0.009821428571428571,0.25636363636363635
2024-04-29,Google Ads,1performancemax_wide_PL,69598,50.65,387,,,False,0.0055605046122015,0.13087855297157622
2024-04-29,Facebook Ads,07.07.23LAL_DE,31,0.28,1,LAL1,v15com,False,0.03225806451612903,0.28
2024-04-29,Facebook Ads,07.07.23LAL_DE,16,0.16,0,LAL1,v14,False,0.0,
2024-04-29,Bloggers,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,20.03.24interests_WebDev_PL,1039,10.57,13,interest_programming_WebDev,v14com_pl,False,0.012512030798845043,0.8130769230769231
2024-04-29,Youtube Ads,youtube_shorts_DE,3083,7.66,17,Com_august,bloggersvideo10com,False,0.005514109633473889,0.4505882352941177
2024-04-29,Facebook Ads,20.03.24interests_WebDev_PL,19,0.48,1,interest_programming_WebDev,bloggersvideo12com_pl,False,0.05263157894736842,0.48
2024-04-29,Facebook Ads,04.07.23recentlymoved_DE,332,2.84,5,recentlymoved,bloggersvideo16com,False,0.015060240963855422,0.568
2024-04-29,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar,False,,
2024-04-29,Youtube Ads,youtube_shorts_DE,7843,12.33,39,Com_august,bloggersvideo9com,False,0.004972587020272855,0.3161538461538462
2024-04-29,Tiktok Ads,12.07.2023wide_DE,9511,14.93,56,wide,bloggersvideo14com,False,0.0058879192513931235,0.2666071428571429
2024-04-29,Partnership,,0,0.0,1,,,True,,0.0
2024-04-29,Facebook Ads,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,15.04.24LAL_ab__PL,633,5.53,7,LAL1,bloggersvideo16com_pl,False,0.011058451816745656,0.79
2024-04-29,Facebook Ads,,0,0.0,0,,,False,,
2024-04-29,Tiktok Ads,20.03.2024wide_PL,4544,4.57,10,wide,bloggersvideo19com_pl,False,0.0022007042253521128,0.457
2024-04-29,Organic,,0,0.0,12,,,True,,0.0
2024-04-29,Facebook Ads,02.07.23wide_DE,1369,14.99,21,wide,bloggersvideo14com,False,0.015339663988312637,0.7138095238095238
2024-04-29,Facebook Ads,04.07.23recentlymoved_DE,297,2.92,3,recentlymoved,bloggersvideo15com,False,0.010101010101010102,0.9733333333333333
2024-04-29,CRM,,0,0.0,15,,,True,,0.0
2024-04-29,Youtube Ads,,0,0.0,0,,,False,,
2024-04-29,Telegram posts,,0,0.0,0,,,False,,
2024-04-29,Tiktok Ads,20.03.2024wide_PL,3032,2.91,8,wide,v14com_pl,False,0.002638522427440633,0.36375
2024-04-29,Organic,,0,0.0,189,,,True,,0.0
2024-04-29,Facebook Ads,17.03.24wide_AT,452,5.84,2,wide,bloggersvideo12com_at,False,0.004424778761061947,2.92
2024-04-29,Facebook Ads,20.03.24interests_WebDev_PL,66,0.5,0,interest_programming_WebDev,bloggersvideo19com_pl,False,0.0,
2024-04-29,Google Ads,performancemax_wide_AT,5730,35.85,52,,,False,0.009075043630017453,0.6894230769230769
2024-04-29,Youtube Ads,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,15.04.24LAL_ab__PL,598,6.38,4,LAL1,bloggersvideo19com_pl,False,0.006688963210702341,1.595
2024-04-29,Facebook Ads,01.04.23women_PL,1455,12.24,16,women,bloggersvideo21com_pl,False,0.010996563573883162,0.765
2024-04-29,Facebook Ads,04.07.23recentlymoved_DE,810,8.74,9,recentlymoved,bloggersvideo14com,False,0.011111111111111112,0.9711111111111111
2024-04-29,SMM,,0,0.0,26,,,True,,0.0
2024-04-29,Facebook Ads,12.09.23interests_Uxui_DE,19,0.4,0,interest_programming_WebDev,bloggersvideo17com,False,0.0,
2024-04-29,Facebook Ads,17.03.24wide_AT,693,10.16,4,wide,v14com_at,False,0.005772005772005772,2.54
2024-04-29,Facebook Ads,07.07.23LAL_DE,1199,16.22,25,LAL1,bloggersvideo9com,False,0.020850708924103418,0.6487999999999999
2024-04-29,Google Ads,,0,0.0,0,,,False,,
2024-04-29,Telegram posts,,0,0.0,0,,,False,,
2024-04-29,Tiktok Ads,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,20.03.24interests_WebDev_PL,5,0.1,1,interest_work_WebDev,bloggersvideo12com_pl,False,0.2,0.1
2024-04-29,Facebook Ads,20.03.24_widde_PL,3,0.02,0,wide,bloggersvideo20com_pl,False,0.0,
2024-04-29,Google Ads,,0,0.0,0,,,False,,
2024-04-29,Telegram posts,,19,0.0,1,,,False,0.05263157894736842,0.0
2024-04-29,Webinar,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,03.07.23women,781,10.57,14,women,v16,False,0.01792573623559539,0.755
2024-04-29,Google Ads,discovery_DE,78850,62.39,511,,,False,0.006480659480025365,0.12209393346379648
2024-04-29,Telegram posts,,0,0.0,0,,,False,,
2024-04-29,Tiktok Ads,20.03.2024wide_PL,11586,10.12,31,wide,bloggersvideo18com_pl,False,0.002675643017434835,0.3264516129032258
2024-04-29,Youtube Ads,youtube_shorts_DE,1573,2.98,11,Com_august,bloggersvideo11,False,0.006993006993006993,0.27090909090909093
2024-04-29,Tiktok Ads,20.03.2024wide_PL,3108,2.59,6,wide,bloggersvideo8com_pl,False,0.0019305019305019305,0.43166666666666664
2024-04-29,Bloggers,,0,0.0,0,,,False,,
2024-04-29,Facebook Ads,24.09.23retargeting_DE,797,11.46,16,retargeting,v15,False,0.020075282308657464,0.71625
2024-04-29,Facebook Ads,24.09.23retargeting_DE,3,0.02,0,retargeting,bloggersvideo13,False,0.0,
